Period;EventID;EventDate;Seq;MaxExp;Loss
13020;3198990;29/07/2013 01:03;1;1556506.5;0.6046458563535911
3372;3196999;10/05/2013 07:24;1;396150.4;0.3678923076923077
9761;3193885;23/07/2013 16:19;1;1523204.64;0.35022950819672133
25144;3195056;22/11/2013 22:34;1;10666.22;0.3325826086956522
13635;3193549;30/07/2013 20:07;1;1185660.8;0.3149513513513513
25144;3200824;28/09/2013 03:19;1;881638.64;0.2798451612903226
3372;3200826;26/07/2013 03:03;1;1174011.68;0.27099304812834224
25144;3200804;07/09/2013 03:57;1;768810.72;0.24467234042553196
25144;3200408;16/06/2013 23:22;1;197147.66;0.17469841269841271
3372;3200804;12/09/2013 07:24;1;768810.72;0.14843684210526317
13635;3194053;18/04/2013 17:12;1;546201.48;0.09601099476439791
3422;3193199;15/05/2013 00:18;1;235303.32;0.05235
3372;3175466;22/05/2013 05:55;1;36732.69;0.04360880829015545
3422;3200640;04/07/2013 22:50;1;6656.51;0.04359278350515464
3372;3200730;28/09/2013 01:21;1;166779.7;0.03486153846153846
3422;3196076;28/05/2013 19:31;1;166779.7;0.034848979591836735
3422;3200314;28/06/2013 03:09;1;166779.7;0.03483654822335026
9761;3200580;12/07/2013 01:52;1;21621.99;0.034824242424242424
13020;3200252;27/03/2013 09:33;1;166779.7;0.026109045226130653
3372;3200411;11/04/2013 05:28;1;61665.12;0.0174
3372;3200514;24/06/2013 12:46;1;93596.35;0.0173134328358209
9761;3200393;15/06/2013 20:48;1;68768.96;0.008613861386138615
25144;3200323;01/05/2013 09:13;1;21621.99;0.008571428571428572
9761;3200416;26/06/2013 06:56;1;11660.8;0.0
