Period;EventID;EventDate;Seq;MaxExp;Loss
13020;3200097;22/06/2013 12:51;1;3.423270725E9;3.0856785420560412E9
4047;3200020;03/09/2013 15:07;1;3.3921525E9;3.0574785980986805E9
14150;3181654;26/04/2013 13:13;1;3.38845875E9;3.0540023975186396E9
13635;3200215;31/07/2013 13:04;1;3.38496125E9;3.0507067226351357E9
13020;3200062;05/10/2013 04:57;1;3.314584E9;2.987141752493168E9
14150;3200701;18/07/2013 18:41;1;3.2299568E9;2.910743952288288E9
14150;3200377;23/08/2013 23:19;1;3.227977275E9;2.9088322333977575E9
13020;3193059;22/01/2013 10:04;1;3.2050921625E9;2.888085573407609E9
14150;3200779;26/06/2013 20:07;1;3.136432325E9;2.8260977961732783E9
9761;3200244;10/06/2013 16:18;1;3.03920375E9;2.738376756620184E9
25144;3200885;07/05/2013 10:34;1;2.94685875E9;2.6550652399182076E9
13020;3182997;23/12/2013 11:13;1;2.941454725E9;2.6500917096722975E9
3372;3164909;03/10/2013 22:50;1;2.2999377875E10;2.4992667655659685E9
3372;3197054;25/07/2013 06:02;1;8.34694375E9;2.499172117361411E9
3372;3179857;13/04/2013 20:38;1;2.311185E10;2.4990793812417936E9
3372;3199977;03/02/2013 04:37;1;3.975285E9;2.4989884998445687E9
3372;3165965;06/03/2013 23:14;1;2.22666E10;2.498899418078972E9
3372;3200212;23/06/2013 21:39;1;3.38442125E9;2.4988120830146613E9
3372;3199993;30/08/2013 20:06;1;9.451671675E9;2.498726443776842E9
3372;3200325;22/11/2013 08:44;1;3.3798121625E9;2.498642451447443E9
3372;3200180;23/01/2013 16:19;1;7.497079675E9;2.4985600589719367E9
3372;3200939;22/04/2013 16:35;1;5.345853125E9;2.4984792210714397E9
3372;3171518;04/02/2013 00:22;1;5.6941425E9;2.4983998941597376E9
25144;3200074;13/10/2013 16:20;1;2.579456E9;2.3229821616816816E9
14150;3200297;01/08/2013 20:40;1;2.4353326375E9;2.193121808284125E9
13020;3200491;01/06/2013 03:28;1;2.430890075E9;2.1890553351062655E9
25144;3200923;15/05/2013 14:30;1;2.3917904E9;2.1537819221387873E9
4047;3177817;22/02/2013 18:35;1;2.3357830375E9;2.1032869498291504E9
25144;3200427;12/10/2013 04:24;1;2.261693125E9;2.0365137427604043E9
25144;3200394;23/10/2013 12:56;1;1.974669275E9;1.778016933687411E9
13020;3187473;29/03/2013 18:29;1;1.9191425E9;1.727972453319624E9
25144;3200030;04/09/2013 23:22;1;1.5092097625E9;1.3588373340667522E9
13635;3200057;14/06/2013 03:47;1;1.416355525E9;1.2752009248265767E9
13020;3200116;23/08/2013 16:15;1;1.3207221625E9;1.1890673985139146E9
14150;3200219;25/07/2013 19:44;1;1.293036E9;1.1641112363479445E9
25144;3200379;06/06/2013 10:28;1;1.220043875E9;1.098369229087838E9
14150;3200840;04/11/2013 08:26;1;9.8824808E8;8.89668292185124E8
25144;3200910;05/07/2013 00:09;1;9.726355E8;8.755917302857776E8
14150;3184413;06/01/2013 20:56;1;8.1986544E8;7.380464360701383E8
3422;3200315;25/04/2013 08:24;1;8.1087704E8;7.299377964868354E8
14150;3200330;02/09/2013 11:06;1;7.84225125E8;7.059297841418918E8
13635;3185875;25/12/2013 06:49;1;6.6335692E8;5.971151395330759E8
13635;3176293;02/02/2013 10:54;1;5.607218E8;5.047176369027453E8
25144;3199961;20/06/2013 01:23;1;4.5794575E8;4.1219758842060816E8
4047;3191556;20/03/2013 08:22;1;4.5276748E8;4.075277274571968E8
14150;3198999;09/06/2013 00:52;1;4.2651972E8;3.8389435006153846E8
13020;3198990;29/07/2013 01:03;1;3.89126625E8;3.502308217100784E8
4047;3199950;15/09/2013 20:30;1;3.8692125E8;3.4823863166461915E8
9761;3193885;23/07/2013 16:19;1;3.8080116E8;3.4272336548644584E8
4047;3198997;19/07/2013 21:08;1;3.7839216E8;3.403835146746268E8
3372;3193564;21/09/2013 14:51;1;3.7073728E8;3.332516216888889E8
4047;3192037;15/11/2013 23:02;1;3.535062E8;3.175317455294118E8
3372;3200825;16/07/2013 18:43;1;3.49389375E8;3.136088426551095E8
3372;3200832;29/07/2013 02:03;1;3.1580786E8;2.832659196434782E8
14150;3192034;25/08/2013 18:44;1;3.1254574E8;2.801444154431655E8
9761;3200814;20/09/2013 11:34;1;3.0401764E8;2.7231294325714284E8
13635;3193549;30/07/2013 20:07;1;2.964152E8;2.6532313753191492E8
13635;3194547;23/01/2013 00:20;1;2.9442298E8;2.633634290112676E8
3372;3200826;26/07/2013 03:03;1;2.9350292E8;2.6236698086433566E8
13635;3200819;28/06/2013 09:57;1;2.8447546E8;2.5413141093333334E8
3372;3194877;04/07/2013 01:41;1;2.6873594E8;2.3991632712413794E8
13635;3200810;24/06/2013 01:37;1;2.6469136E8;2.3615545584657535E8
3422;3200795;20/07/2013 12:49;1;2.5320318E8;2.2576422314693877E8
13635;3198963;29/12/2013 07:39;1;2.5176502E8;2.243430462E8
25144;3194879;22/05/2013 19:07;1;2.479745E8;2.2083044567114094E8
3372;3192051;19/08/2013 13:50;1;2.4311156E8;2.1636928839999998E8
25144;3183998;27/11/2013 10:07;1;2.3929484E8;2.128456288768212E8
25144;3200824;28/09/2013 03:19;1;2.2040966E8;1.9593258723157895E8
14150;3197984;10/08/2013 18:24;1;2.1867828E8;1.9428064444705883E8
3422;3198958;09/09/2013 05:24;1;2.1867828E8;1.9416927277402598E8
3372;3171966;01/05/2013 16:58;1;2.0026474E8;1.777188063677419E8
25144;3200804;07/09/2013 03:57;1;1.9220268E8;1.7046899233846155E8
3372;3200804;12/09/2013 07:24;1;1.9220268E8;1.7037482150063697E8
13635;3200784;13/02/2013 05:55;1;1.8684368E8;1.655340400405063E8
14150;3178665;03/04/2013 02:38;1;1.8412472E8;1.6303722848301888E8
25144;3200775;06/07/2013 14:23;1;1.7341608E8;1.5347323079999998E8
25144;3200799;25/07/2013 19:25;1;1.6549808E8;1.4638870542111802E8
13020;3200783;14/07/2013 18:17;1;1.6060389E8;1.4198573534444445E8
13635;3194053;18/04/2013 17:12;1;1.3655037E8;1.2065858767546012E8
3372;3182483;04/02/2013 12:47;1;1.3645459E8;1.2051270009512195E8
3372;3162637;30/12/2013 19:00;1;1.15634275E8;1.0207352820454545E8
13635;3194042;23/07/2013 01:31;1;1.060879125E8;9.360021484789157E7
3372;3194042;30/01/2013 19:41;1;1.060879125E8;9.355429265793413E7
3372;3178337;05/04/2013 03:42;1;1.0470157E8;9.228695527142859E7
4047;3196990;04/08/2013 09:58;1;1.03491675E8;9.117677805177516E7
14150;3200771;28/09/2013 22:13;1;1.03491675E8;9.113355145588237E7
3372;3196999;10/05/2013 07:24;1;9.90376E7;8.717046301754387E7
25144;3194211;20/09/2013 09:14;1;9.67369875E7;8.510605202616279E7
13635;3196053;22/06/2013 17:36;1;7.2933765E7;6.413533912976878E7
4047;3197009;25/10/2013 18:57;1;7.1973175E7;6.326193899137931E7
3372;3200101;12/07/2013 21:15;1;6.7336645E7;5.916005239285714E7
13020;3200184;01/05/2013 11:09;1;6.680342999999999E7;5.866555761818181E7
3422;3197014;29/06/2013 04:51;1;6.4840065E7;5.691638926016949E7
3422;3193199;15/05/2013 00:18;1;5.882583E7;5.161470859213483E7
14150;3200408;22/04/2013 09:25;1;4.9286915E7;4.322655187625699E7
13020;3200525;29/05/2013 05:20;1;4.9286915E7;4.3208195483333334E7
14150;3200240;16/08/2013 09:00;1;4.9286915E7;4.319004192348066E7
25144;3200408;16/06/2013 23:22;1;4.9286915E7;4.3172087853296705E7
14150;3197028;05/07/2013 17:32;1;4.530917E7;3.96715208147541E7
4047;3195082;07/12/2013 23:47;1;4.1694925E7;3.6492123489130445E7
3372;3200730;28/09/2013 01:21;1;4.1694925E7;3.6477424925675675E7
3422;3196076;28/05/2013 19:31;1;4.1694925E7;3.6462884411290325E7
3422;3200314;28/06/2013 03:09;1;4.1694925E7;3.644849941042781E7
13020;3200252;27/03/2013 09:33;1;4.1694925E7;3.643426744148936E7
4047;3197025;23/09/2013 16:28;1;3.96325125E7;3.4618685125E7
13635;3195048;20/03/2013 04:59;1;3.10995575E7;2.715482415394737E7
9761;3195011;10/04/2013 11:45;1;2.5314415E7;2.209511060026178E7
3372;3200514;24/06/2013 12:46;1;2.33990875E7;2.041570384375E7
9761;3200393;15/06/2013 20:48;1;1.719224E7;1.4994661964766841E7
3372;3200411;11/04/2013 05:28;1;1.541628E7;1.3440771129896907E7
13020;3200304;29/08/2013 05:27;1;1.50536925E7;1.3119872001923075E7
3372;3175466;22/05/2013 05:55;1;9183172.5;8000604.77602041
14150;3200517;25/04/2013 11:17;1;8236467.500000001;7173252.431345179
4047;3195055;02/08/2013 20:13;1;6112912.5;5321938.670454546
3372;3200618;25/05/2013 20:20;1;5405497.5;4704412.623241207
9761;3200580;12/07/2013 01:52;1;5405497.5;5405497.5
25144;3200323;01/05/2013 09:13;1;5405497.5;5405497.5
9761;3200416;26/06/2013 06:56;1;2915200.0;2915200.0
25144;3195056;22/11/2013 22:34;1;2666555.0;2666555.0
3422;3200640;04/07/2013 22:50;1;1664127.5;1664127.5
