Period;EventID;EventDate;Seq;MaxExp;Loss
25144;3200074;13/10/2013 16:20;1;1.0317824E7;6504350.052708708
14150;3200297;01/08/2013 20:40;1;9741330.55;6140741.063195549
13020;3200491;01/06/2013 03:28;1;9723560.3;6129354.938297544
25144;3200923;15/05/2013 14:30;1;9567161.6;6030589.381988605
4047;3177817;22/02/2013 18:35;1;9343132.15;5889203.459521621
25144;3200427;12/10/2013 04:24;1;9046772.5;5702238.479729132
25144;3200394;23/10/2013 12:56;1;7898677.1;4978447.41432475
13020;3187473;29/03/2013 18:29;1;7676570.0;4838322.869294947
25144;3200030;04/09/2013 23:22;1;6036839.05;3804744.5353869055
13635;3200057;14/06/2013 03:47;1;5665422.1;3570562.5895144143
13020;3200116;23/08/2013 16:15;1;5282888.65;3329388.7158389604
14150;3200219;25/07/2013 19:44;1;5172144.0;3259511.4617742444
25144;3200379;06/06/2013 10:28;1;4880175.5;3075433.841445946
14150;3200840;04/11/2013 08:26;1;3952992.32;2491071.218118347
25144;3200910;05/07/2013 00:09;1;3890542.0;2451656.844800177
14150;3184413;06/01/2013 20:56;1;3279461.76;2066530.0209963873
3422;3200315;25/04/2013 08:24;1;3243508.16;2043825.830163139
14150;3200330;02/09/2013 11:06;1;3136900.5;1976603.395597297
13635;3185875;25/12/2013 06:49;1;2653427.68;1671922.3906926126
13635;3176293;02/02/2013 10:54;1;2242887.2;1413209.3833276867
25144;3199961;20/06/2013 01:23;1;1831783.0;1154153.2475777026
4047;3191556;20/03/2013 08:22;1;1811069.92;1141077.6368801508
14150;3198999;09/06/2013 00:52;1;1706078.88;1074904.1801723076
13020;3198990;29/07/2013 01:03;1;1556506.5;980646.3007882194
4047;3199950;15/09/2013 20:30;1;1547685.0;975068.1686609335
9761;3193885;23/07/2013 16:19;1;1523204.64;959625.4233620482
4047;3198997;19/07/2013 21:08;1;1513568.64;953073.841088955
3372;3193564;21/09/2013 14:51;1;1482949.12;933104.5407288889
4047;3192037;15/11/2013 23:02;1;1414024.8;889088.8874823529
3372;3200825;16/07/2013 18:43;1;1397557.5;878104.7594343066
3372;3200832;29/07/2013 02:03;1;1263231.44;793144.575001739
14150;3192034;25/08/2013 18:44;1;1250182.96;784404.3632408632
9761;3200814;20/09/2013 11:34;1;1216070.56;762476.2411199999
13635;3193549;30/07/2013 20:07;1;1185660.8;742904.7850893617
