Period;EventID;EventDate;Seq;MaxExp;Loss
3372;3200411;11/04/2013 05:28;1;1.541628E7;1.541628E7
13020;3200304;29/08/2013 05:27;1;1.50536925E7;1.50536925E7
3372;3175466;22/05/2013 05:55;1;9183172.5;9183172.5
14150;3200517;25/04/2013 11:17;1;8236467.500000001;8236467.500000001
4047;3195055;02/08/2013 20:13;1;6112912.5;6112912.5
3372;3200618;25/05/2013 20:20;1;5405497.5;5405497.5
9761;3200580;12/07/2013 01:52;1;5405497.5;5405497.5
25144;3200323;01/05/2013 09:13;1;5405497.5;5405497.5
9761;3200416;26/06/2013 06:56;1;2915200.0;2915200.0
25144;3195056;22/11/2013 22:34;1;2666555.0;2666555.0
3422;3200640;04/07/2013 22:50;1;1664127.5;1664127.5
